"","Fraud","Avg_amount_merch_1","Amount","Card_freq_7","Card_freq_14","Card_freq_3","Avg_amount_merch_30","Card_freq_1","Median_amount_merch_30","Avg_amount_merch_14","Merchant_freq_3","Card_freq_30","Avg_amount_merch_7","Merchant_freq_1","Total_amount_card_1","Merchant_freq_7","Median_amount_merch_14","Median_amount_card_30","Merchant_freq_14","Max_amount_card_1","Median_amount_merch_7"
"36222","No",-0.144776441379597,-0.340833948883608,-0.0996901378671764,-0.0528290616134431,-0.291239879906221,-0.179094418752171,-0.362223788126516,-0.245015451315294,-0.163090805278714,-0.427687170043236,-0.192073563624394,0.0264563772764958,-0.40400002960596,0.996604915746291,-0.40861880211841,-0.20455473670846,-0.149232768577467,-0.402585910826148,0.643273987832778,-0.166039470250535
"26893","No",-0.174005300340665,-0.422945535095074,-0.404206066805565,-0.48290298219485,-0.439132477399888,-0.466156657937257,-0.362223788126516,-0.241204309939986,-0.543050860616827,1.82009628107881,-0.3440766483437,-0.499803441078706,0.665947220181511,0.996604915746291,1.50732554012635,-0.210444988791647,-0.153844091088754,1.75979946103965,0.643273987832778,-0.17213643120475
"81502","No",-0.137993085820379,-0.199875096100587,-0.302700757159435,-0.138843845729724,-0.439132477399888,-0.00561609536657479,-0.362223788126516,-0.0839130652908619,-0.016021701862138,-0.374168516445092,0.0511313719264958,0.661140400446599,-0.309592919330595,0.996604915746291,-0.341560750139844,-0.0429325915617776,-0.0556715039080574,-0.339908073960473,0.643273987832778,0.14847354622601
"45550","No",-0.119099264658195,-0.362876482381087,-0.454958721628629,-0.52591037425299,-0.439132477399888,-0.382593371727037,-0.362223788126516,-0.297610508133798,-0.392289543608985,-0.409847618843854,-0.556880966950729,-0.448614565469549,-0.372530992847505,0.996604915746291,-0.418198523829634,-0.218280308727945,-0.144856524697064,-0.407809063898288,0.643273987832778,-0.277840327999351
"59722","No",0.00615812400908228,0.497097217356273,-0.0996901378671764,-0.224858629846006,-0.0694009836657205,-0.657018459837642,0.104930215754191,0.671783305005834,1.46708707435281,0.232376224333874,-0.222474180568255,1.2330995642541,0.256849742321595,-1.07419639539995,0.118265891998898,0.376301949877449,-0.077152066644514,0.0727210187385565,0.643273987832778,0.429616582985588
"61646","No",-0.164491208896113,-0.392331605000433,-0.404206066805565,-0.48290298219485,-0.365186178653055,-0.114722428185425,-0.268792987350375,-0.238880850996743,-0.0980489971479996,-0.427687170043236,-0.617682200838451,-0.0654230484917658,-0.40400002960596,0.800296895005121,-0.427778245540858,-0.20455473670846,-0.0749610779693295,-0.423478523114706,0.643273987832778,-0.166039470250535
"69693","No",-0.159133961321,-0.37833774516289,-0.201195447513306,-0.310873413962287,-0.365186178653055,-0.114722428185425,-0.268792987350375,-0.238880850996743,-0.0980489971479996,-0.427687170043236,-0.435278499175284,-0.0654230484917658,-0.40400002960596,-0.541407848727836,-0.427778245540858,-0.20455473670846,-0.142806657997598,-0.423478523114706,-0.46107914120255,-0.166039470250535
"4100","No",-0.172322145045514,-0.412787076086093,-0.302700757159435,-0.138843845729724,-0.291239879906221,-0.0139158661972692,-0.362223788126516,-0.210415218095827,0.0193040971428829,-0.427687170043236,-0.374477265287561,-0.0654230484917658,-0.40400002960596,0.996604915746291,-0.427778245540858,-0.173912954621075,-0.138270674018441,-0.418255370042567,0.643273987832778,-0.166039470250535
"80706","No",-0.161520853804961,-0.38457263320932,-0.454958721628629,-0.568917766311131,-0.439132477399888,-0.0523198764744225,-0.362223788126516,-0.221259695250011,-0.0980489971479996,-0.427687170043236,-0.678483434726174,-0.0654230484917658,-0.40400002960596,0.996604915746291,-0.427778245540858,-0.20455473670846,-0.136253015468839,-0.423478523114706,0.643273987832778,-0.166039470250535
"42024","No",-0.17469266167543,-0.413920692094535,1.01686826824025,1.5814518365959,0.891900900043116,0.311881279335047,0.478653418858756,0.42469903294849,0.594951851778205,4.21059614179591,1.87516838855817,0.385600500522883,5.16601947664058,-1.26817174295188,3.38495099552621,0.492949291686062,-0.137558229682034,3.15960448437307,-0.978383653435428,0.555942334003194
"57664","No",-0.138990035357872,-0.325719068771051,0.458589065186535,0.420252251026104,-0.143347282412554,-0.114722428185425,-0.175362186574234,-0.238880850996743,-0.0980489971479996,-0.427687170043236,0.41593877525283,-0.0654230484917658,-0.40400002960596,-0.951985170105065,-0.427778245540858,-0.20455473670846,-0.140489140349122,-0.423478523114706,-1.40485266677375,-0.166039470250535
"13202","No",-0.126935022812613,-0.294229735203224,-0.3534534119825,-0.224858629846006,-0.365186178653055,-0.114722428185425,-0.362223788126516,-0.238880850996743,-0.0980489971479996,-0.427687170043236,-0.374477265287561,-0.0654230484917658,-0.40400002960596,0.996604915746291,-0.427778245540858,-0.20455473670846,-0.136253015468839,-0.423478523114706,0.643273987832778,-0.166039470250535
"40419","No",-0.169549492160104,-0.405544529365493,-0.3534534119825,-0.353880806020428,-0.365186178653055,-0.544118469638141,-0.362223788126516,-0.360133176679031,-0.0980489971479996,-0.427687170043236,-0.496079733063006,-0.0654230484917658,-0.40400002960596,0.996604915746291,-0.427778245540858,-0.20455473670846,-0.152770538588335,-0.423478523114706,0.643273987832778,-0.166039470250535
"68385","No",-0.174389845847593,-0.41007899339926,0.255578445894277,0.248222682793542,0.15243791257478,1.25293812435874,0.198361016530332,0.708161028287698,1.38774798451512,2.99750666023798,0.65914371080372,1.09423618112641,1.98764676403662,-1.21596228280083,2.4940368763824,0.814886882372042,-0.10535279990088,3.27973700503228,-0.984003173772827,0.889177803790466
"78307","No",-0.0699389234986279,-0.145348166094537,0.154073136248147,0.377244858967963,0.0784916138279466,-0.114722428185425,-0.0819313857980921,-0.238880850996743,-0.0980489971479996,-0.427687170043236,0.932749263298471,-0.0654230484917658,-0.40400002960596,-1.11011152515462,-0.427778245540858,-0.20455473670846,-0.120184365101397,-0.423478523114706,-1.57560725112059,-0.166039470250535
"37898","No",-0.152214384120021,-0.340374204613518,-0.3534534119825,-0.48290298219485,-0.439132477399888,-0.0873576048107315,-0.362223788126516,-0.103061290630539,-0.176534722178554,-0.409847618843854,-0.617682200838451,-0.118836830337888,-0.372530992847505,0.996604915746291,-0.40861880211841,-0.20455473670846,-0.144229215492588,-0.402585910826148,0.643273987832778,-0.166039470250535
"2904","No",-0.10951633334418,-0.335260336842103,-0.404206066805565,-0.52591037425299,-0.365186178653055,-0.388354282278235,-0.268792987350375,-0.14659062390211,-0.416595172526103,-0.302810311647566,-0.648082817782312,-0.442197993435353,-0.34106195608905,-0.648870409605296,-0.312821585006172,-0.105209078831379,-0.142182870012646,-0.329461767816193,-0.764299936635749,-0.0632074371740193
"6808","No",-0.129808134143936,-0.337055228855469,-0.404206066805565,-0.48290298219485,-0.365186178653055,-0.287462130089767,-0.268792987350375,-0.238880850996743,-0.299142439137829,-0.392008067644473,-0.465679116119145,-0.251703664327426,-0.34106195608905,0.0630128861364489,-0.40861880211841,-0.20455473670846,-0.129144430509177,-0.413032216970427,0.643273987832778,-0.166039470250535
"13588","No",-0.0015628923419181,0.834347979867702,-0.404206066805565,-0.439895590136709,-0.365186178653055,1.47462213279388,-0.268792987350375,5.09192851741714,2.77385422544821,-0.392008067644473,-0.58728158389459,1.0725455004352,-0.34106195608905,0.749339490198205,-0.40861880211841,5.0512591033235,0.0674063437029769,-0.397362757754008,0.643273987832778,2.2649310282201
"24931","No",-0.089237391240545,-0.338321100064896,-0.3534534119825,-0.396888198078568,-0.291239879906221,-0.40271141238932,-0.362223788126516,-0.241855983582821,-0.443648129595206,-0.302810311647566,-0.0400704789050879,-0.265400320824239,-0.246654845813685,0.996604915746291,-0.274502698161277,-0.207525829798652,-0.149312075646,-0.193659787940564,0.643273987832778,-0.13198751029637
"79264","No",0.399306458243466,2.99073754259251,0.560094374832665,0.893333563665651,-0.143347282412554,1.35972511361515,0.0114994149780493,0.467372715609853,0.98005085272848,-0.392008067644473,1.51036098523183,0.972716672316356,-0.34106195608905,0.183753878945937,-0.399039080407186,0.447214184745231,-0.088293623941691,-0.402585910826148,0.643273987832778,0.620885564046193
"50698","No",-0.0504881607568523,0.217157041938289,-0.454958721628629,-0.568917766311131,-0.439132477399888,0.454545974049069,-0.362223788126516,-0.0781315402326064,0.564659929400791,-0.409847618843854,-0.678483434726174,0.548469805177437,-0.372530992847505,0.996604915746291,-0.418198523829634,-0.0315164147334224,-0.136253015468839,-0.418255370042567,0.643273987832778,0.0130713517932227
"37979","No",-0.126573372436255,-0.293285055196189,-0.454958721628629,-0.52591037425299,-0.439132477399888,0.435194273632301,-0.362223788126516,-0.0835960495781087,-0.0980489971479996,-0.427687170043236,-0.617682200838451,-0.0654230484917658,-0.40400002960596,0.996604915746291,-0.427778245540858,-0.20455473670846,-0.136253015468839,-0.423478523114706,0.643273987832778,-0.166039470250535
"80362","No",-0.0999317947112326,-0.223693628011291,-0.454958721628629,-0.568917766311131,-0.439132477399888,-0.332700787041183,-0.362223788126516,-0.238880850996743,0.201480646105077,-0.427687170043236,-0.678483434726174,-0.0654230484917658,-0.40400002960596,0.996604915746291,-0.427778245540858,-0.126345277360732,-0.136253015468839,-0.418255370042567,0.643273987832778,-0.166039470250535
"18696","No",-0.156470607215197,-0.348328410272751,-0.201195447513306,-0.00982166955530241,-0.143347282412554,-0.364944000591627,-0.175362186574234,-0.277797173349647,-0.440718134920589,-0.374168516445092,0.142333222758079,-0.2397378284066,-0.34106195608905,-0.0683453882851527,-0.360720193562291,-0.267946272801896,-0.142724424894932,-0.334684920888333,0.643273987832778,-0.126341814805545
"82495","No",-0.151135058655433,-0.401822490137776,-0.25194810233637,-0.224858629846006,-0.291239879906221,-0.530091400338046,-0.175362186574234,-0.137200377729555,-0.547783492757319,-0.177933453251897,-0.161672946680533,-0.452774367546214,0.0365664850124102,-0.866781724593905,-0.255343254738829,-0.308365610046601,-0.150664493956841,-0.292899696311216,-1.08091426666091,-0.280052641861555
"39318","No",-0.160447957688433,-0.381770082521783,-0.25194810233637,-0.224858629846006,-0.291239879906221,-0.114722428185425,-0.175362186574234,-0.238880850996743,-0.0980489971479996,-0.427687170043236,-0.283275414455978,-0.0654230484917658,-0.40400002960596,-0.727384047817749,-0.427778245540858,-0.20455473670846,-0.132832426720631,-0.423478523114706,-0.475668242298417,-0.166039470250535
"17949","No",-0.113349023674106,-0.258741256272283,-0.404206066805565,-0.353880806020428,-0.439132477399888,0.785662443209382,-0.362223788126516,1.20760553643388,1.50725087891654,-0.427687170043236,-0.313676031399839,0.971095620837906,-0.40400002960596,0.996604915746291,-0.370299915273515,1.38074664575241,-0.0887539625915774,-0.366023839321171,0.643273987832778,1.50508356389649
"72262","No",-0.158272751224767,-0.34368058463814,0.103320481425082,0.11920050661912,-0.0694009836657205,-0.143916876017108,-0.175362186574234,-0.162478389842969,-0.022763098365979,-0.177933453251897,0.446339392196692,0.11344352356403,-0.27812388257214,-0.442380179294377,-0.20744464618271,-0.0150393478200313,-0.0891157531483002,-0.188436634868424,0.643273987832778,0.0580086280964129
"29121","No",-0.121821889241541,-0.289084378098241,-0.0489374830441117,0.11920050661912,-0.143347282412554,-0.392483580942724,-0.175362186574234,-0.22072899651936,-0.362532075962455,-0.231452106850041,0.294336307477386,-0.272498555300392,-0.309592919330595,-0.595388137226087,-0.274502698161277,-0.197965649873136,-0.11992544757246,-0.272007084022658,0.537387954834398,-0.156609878827189
"25566","No",-0.119962671442924,-0.244665524167464,-0.454958721628629,-0.568917766311131,-0.439132477399888,-0.0530226959610493,-0.362223788126516,-0.0788544243233436,-0.019449896945273,0.0183016099412979,-0.678483434726174,-0.00624542478992225,-0.15224773553832,0.996604915746291,-0.169125759337815,-0.0121359048866862,-0.136253015468839,-0.146651410291307,0.643273987832778,-0.0564859707825028
"37640","No",-0.146464143135933,-0.345242455583104,-0.25194810233637,-0.181851237787865,-0.291239879906221,-0.66086807293358,-0.362223788126516,-0.389497422591195,-0.743008348838242,-0.392008067644473,-0.222474180568255,-0.599553687130085,-0.40400002960596,0.996604915746291,-0.379879636984739,-0.37122737381224,-0.126800036240983,-0.350354380104752,0.643273987832778,-0.191976514021971
"1108","No",-0.0578718559408235,-0.113827343193142,-0.201195447513306,-0.353880806020428,-0.291239879906221,-0.114722428185425,-0.362223788126516,-0.238880850996743,-0.0980489971479996,-0.427687170043236,-0.526480350006867,-0.0654230484917658,-0.40400002960596,0.996604915746291,-0.427778245540858,-0.20455473670846,0.615789275987106,-0.423478523114706,0.643273987832778,-0.166039470250535
"24276","No",-0.0908588478338521,-0.403069467747062,-0.201195447513306,-0.0528290616134431,-0.365186178653055,-0.52907597774044,-0.268792987350375,-0.179020909924803,-0.569646480289452,-0.195773004451278,-0.161672946680533,-0.502444972430869,0.00509744825395513,0.138684998123188,0.702628916383549,-0.13664174997205,-0.144730200213055,0.224192457830605,0.643273987832778,-0.117482825672226
"11243","No",-0.175815650301188,-0.422945535095074,0.154073136248147,0.16220789867726,0.0784916138279466,-0.445760912653494,0.0114994149780493,-0.244352783177962,-0.493132045456007,2.42664102185778,0.41593877525283,-0.275669411019791,3.62403667547628,-1.42780088099849,2.10126828622222,-0.207055820133362,-0.13711902659468,2.33434629897501,-2.15234578252235,-0.168628325153433
"79109","No",-0.0135696848369962,0.00189595766862277,0.204825791071212,0.377244858967963,-0.217293581159388,-0.114722428185425,-0.0819313857980921,-0.238880850996743,-0.0980489971479996,-0.427687170043236,0.294336307477386,-0.0654230484917658,-0.40400002960596,0.0516873308365628,-0.427778245540858,-0.20455473670846,-0.0894616696142606,-0.423478523114706,0.643273987832778,-0.166039470250535
"63589","No",-0.170173941809948,-0.407175676844306,-0.201195447513306,-0.353880806020428,-0.291239879906221,-0.691324266883797,-0.362223788126516,-0.389542602718959,-0.7774715754999,-0.409847618843854,-0.496079733063006,-0.700991515253962,-0.40400002960596,0.996604915746291,-0.389459358695962,-0.353165572060429,-0.153110426432342,-0.386916451609729,0.643273987832778,-0.309169489426501
"49538","No",-0.0428079122642677,-0.0744782719667853,-0.302700757159435,-0.353880806020428,-0.291239879906221,0.551000831371903,-0.362223788126516,0.169934916671625,0.419122036587558,-0.427687170043236,-0.3440766483437,-0.0654230484917658,-0.40400002960596,0.996604915746291,-0.427778245540858,-0.069517461267282,-0.0694084025823589,-0.418255370042567,0.643273987832778,-0.166039470250535
"65172","No",-0.105959300983862,-0.239438294795205,-0.454958721628629,-0.568917766311131,-0.439132477399888,0.0135129526388722,-0.362223788126516,-0.238880850996743,0.0512351212714852,-0.392008067644473,-0.556880966950729,0.0728645915152706,-0.40400002960596,0.996604915746291,-0.40861880211841,-0.20455473670846,-0.140153272981978,-0.413032216970427,0.643273987832778,-0.166039470250535
"77412","No",-0.135518191744838,-0.316650140703517,-0.25194810233637,-0.353880806020428,-0.217293581159388,-0.596700173666467,-0.268792987350375,-0.238880850996743,-0.705431108253337,-0.427687170043236,-0.404877882231423,-0.0654230484917658,-0.40400002960596,0.915050777949903,-0.427778245540858,-0.363146807967644,-0.148273760076987,-0.418255370042567,0.643273987832778,-0.166039470250535
"17618","No",-0.176045787733087,-0.422945535095074,0.357083755540406,1.06536313189821,0.448223107562114,-0.376758505415886,0.478653418858756,-0.241204309939986,-0.410710431243992,0.214536673134493,1.1455535819055,-0.317367869198343,0.571540109906146,-1.23986050118624,1.45942693157023,-0.207055820133362,-0.136253015468839,1.82770045097746,0.643273987832778,-0.168628325153433
"13548","No",-0.163611192980309,-0.390032883649981,-0.201195447513306,-0.267866021904146,-0.143347282412554,-0.114722428185425,-0.268792987350375,-0.238880850996743,-0.0980489971479996,-0.427687170043236,0.0207307549826345,-0.0654230484917658,-0.40400002960596,-0.934424741846699,-0.427778245540858,-0.20455473670846,-0.123567794389857,-0.423478523114706,-1.40604353773831,-0.166039470250535
"40170","No",-0.0213331129161431,0.075455040883067,-0.3534534119825,-0.439895590136709,-0.291239879906221,0.737817933126681,-0.175362186574234,0.271887821397161,0.435496661085176,-0.374168516445092,-0.58728158389459,0.213534152097457,-0.309592919330595,-0.693368951987343,-0.389459358695962,0.0999785239405014,-0.136253015468839,-0.37647014546545,0.322196099369909,-0.166039470250535
"7373","No",-0.15046957967395,-0.317506650576562,0.5093417200096,0.721303995433089,0.965847198789949,0.239401323741714,1.22609982506789,0.473831906088614,-0.0977914483824156,0.125338917137586,1.41915913440025,-0.143959545832257,0.16244263204623,-1.31048502503519,-0.0733285422255775,0.0824808773095114,-0.106765361590416,-0.130981951074888,-0.901971486430663,0.0956599777976357
"2201","No",-0.113746437246311,-0.371901325381626,0.357083755540406,0.205215290735401,0.448223107562114,-0.55045367365578,0.198361016530332,-0.322012214626665,-0.605301788302355,-0.195773004451278,-0.131272329736672,-0.505565980354076,-0.246654845813685,-1.41650085619382,-0.264922976450053,-0.294041351597435,-0.148152594299057,-0.272007084022658,-2.02390553951564,-0.252015387298858
"11066","No",-0.100448438095697,-0.047353360031459,0.103320481425082,0.0761931145609789,0.226384211321614,0.405921777089962,0.198361016530332,-0.000122206455451191,0.526033287012962,-0.320649862846948,-0.0400704789050879,0.512688455669119,-0.21518580905523,-0.818254661905954,-0.370299915273515,0.0524565998382902,-0.110657575498872,-0.392139604681869,0.643273987832778,0.099991263508511
"20945","No",-0.175345727653652,-0.42283217349423,0.306331100717341,0.248222682793542,0.522169406308948,-0.407158426578496,0.478653418858756,-0.232839857710202,-0.469429124171011,4.21059614179591,0.41593877525283,-0.429622648254705,2.01911580079508,-1.4606755583835,3.04008101392215,-0.198051919766998,-0.135959714013098,2.82009953468399,-2.19469078855059,-0.159308447464996
"82045","No",0.0694679204396365,-0.296900030689776,-0.404206066805565,-0.52591037425299,-0.365186178653055,-0.49287680503765,-0.268792987350375,-0.244911944667713,-0.611211700553049,0.143178468336967,-0.617682200838451,-0.479536560820691,-0.15224773553832,-0.245875871438447,0.118265891998898,-0.227077819444927,-0.136253015468839,0.187630386325628,0.643273987832778,-0.180942141792953
"82639","No",-0.157916405053929,-0.37515732247254,-0.404206066805565,-0.52591037425299,-0.365186178653055,-0.547747315846159,-0.268792987350375,-0.267971720989577,-0.634667938471431,-0.427687170043236,-0.648082817782312,-0.603103638019587,-0.40400002960596,0.237009674412219,-0.418198523829634,-0.23586955419928,-0.129147606373086,-0.413032216970427,0.643273987832778,-0.322914422958804
"36599","No",-0.175218943411067,-0.422914045761506,-0.201195447513306,-0.267866021904146,-0.143347282412554,-0.494999360230941,-0.0819313857980921,-0.238880850996743,-0.5970802360555,4.44251030738787,-0.283275414455978,-0.522496891109879,1.35826602886752,-1.4790881843341,3.78729930739761,-0.20455473670846,-0.152980870706862,2.91933944305464,-2.21953416594699,-0.166039470250535
"14869","No",-0.145258641881407,-0.342093522226321,-0.454958721628629,-0.439895590136709,-0.439132477399888,-0.114722428185425,-0.362223788126516,-0.238880850996743,-0.0980489971479996,-0.427687170043236,-0.58728158389459,-0.0654230484917658,-0.40400002960596,0.996604915746291,-0.427778245540858,-0.20455473670846,-0.140929539566233,-0.423478523114706,0.643273987832778,-0.166039470250535
"54442","No",-0.10348018765393,-0.293599948531867,-0.150442792690241,-0.224858629846006,-0.217293581159388,-0.458349818003637,-0.362223788126516,-0.263304902058443,-0.499547106655275,-0.195773004451278,-0.283275414455978,-0.35513816642064,-0.183716772296775,0.996604915746291,-0.217024367893934,-0.229666887396465,-0.0829805374129279,-0.24589131866196,0.643273987832778,-0.175458475550898
"46906","No",0.043708501770548,0.151514377182797,-0.201195447513306,-0.267866021904146,-0.291239879906221,0.469758796593575,-0.268792987350375,-0.0738357621265187,-0.0980489971479996,-0.427687170043236,-0.374477265287561,-0.0654230484917658,-0.40400002960596,0.353129428911161,-0.427778245540858,-0.20455473670846,-0.102215079596278,-0.423478523114706,0.643273987832778,-0.166039470250535
"73300","No",-0.0613557545664034,-0.122927760594244,-0.454958721628629,-0.568917766311131,-0.439132477399888,-0.114722428185425,-0.362223788126516,-0.238880850996743,-0.0980489971479996,-0.427687170043236,-0.617682200838451,-0.0654230484917658,-0.40400002960596,0.996604915746291,-0.427778245540858,-0.20455473670846,-0.136253015468839,-0.423478523114706,0.643273987832778,-0.166039470250535
"64928","No",-0.145138091755954,-0.341778628890643,-0.0489374830441117,0.291230074851682,-0.439132477399888,-0.114722428185425,-0.362223788126516,-0.238880850996743,-0.0980489971479996,-0.427687170043236,0.385538158308969,-0.0654230484917658,-0.40400002960596,0.996604915746291,-0.427778245540858,-0.20455473670846,-0.147633286991474,-0.423478523114706,0.643273987832778,-0.166039470250535
"39130","No",-0.174884536921124,-0.422869960694511,1.52439481647089,2.14054793335173,0.965847198789949,-0.481021661808963,-0.268792987350375,-0.235628008510311,-0.542030477036476,3.15806262103241,6.80006833346369,-0.423813749493325,1.67295639645207,-0.245875871438447,3.47116849092722,-0.201053219950312,-0.135904303761444,3.57745673014423,0.643273987832778,-0.162415073424483
"26750","No",-0.157554754677571,-0.374212642465505,0.00181517177895304,0.248222682793542,0.00454531508111302,-0.315955324470115,0.104930215754191,-0.295704748571002,-0.332312546924645,-0.427687170043236,0.263935690533524,-0.0654230484917658,-0.40400002960596,-1.29467670839345,-0.427778245540858,-0.2657227245374,-0.143565998317401,-0.418255370042567,-1.92467399671725,-0.166039470250535
"36580","No",-0.162627503956616,-0.387463354030847,-0.302700757159435,-0.353880806020428,-0.439132477399888,-0.114722428185425,-0.362223788126516,-0.238880850996743,-0.0980489971479996,-0.427687170043236,-0.435278499175284,-0.0654230484917658,-0.40400002960596,0.996604915746291,-0.427778245540858,-0.20455473670846,-0.142277660567244,-0.423478523114706,0.643273987832778,-0.166039470250535
"39676","No",-0.0968722325272458,-0.215701635151777,-0.404206066805565,-0.52591037425299,-0.439132477399888,0.623290442713539,-0.362223788126516,0.611404554701574,0.914714120800229,-0.409847618843854,-0.617682200838451,0.0439954693114518,-0.40400002960596,0.996604915746291,-0.40861880211841,0.213946499618173,-0.107385157399748,-0.360800686249031,0.643273987832778,-0.166039470250535
"2287","No",0.28582860673706,0.783965046159178,-0.454958721628629,-0.568917766311131,-0.439132477399888,-0.114722428185425,-0.362223788126516,-0.238880850996743,-0.0980489971479996,-0.427687170043236,-0.678483434726174,-0.0654230484917658,-0.40400002960596,0.996604915746291,-0.427778245540858,-0.20455473670846,-0.136253015468839,-0.423478523114706,0.643273987832778,-0.166039470250535
"2802","No",-0.141883238368734,-0.33327650882733,-0.3534534119825,-0.396888198078568,-0.291239879906221,-0.452828205858631,-0.175362186574234,-0.300574146367102,-0.491651937522437,-0.338489414046329,-0.556880966950729,-0.229704949434622,-0.40400002960596,-1.18066062793483,-0.379879636984739,-0.270964379507247,-0.143858517631343,-0.386916451609729,-1.63945412322426,-0.207104617157848
"64139","No",-0.114478176507809,-0.362876482381087,-0.3534534119825,-0.439895590136709,-0.439132477399888,-0.454342648349766,-0.362223788126516,-0.359764954570325,-0.533074132322331,-0.392008067644473,-0.252874797512116,-0.468403619525826,-0.34106195608905,0.996604915746291,-0.40861880211841,-0.334680224254227,-0.144479562516429,-0.413032216970427,0.643273987832778,-0.300731501340211
"31916","No",0.26338820088406,1.14924131554597,-0.150442792690241,-0.310873413962287,-0.0694009836657205,1.29607281742591,-0.0819313857980921,0.822033335352438,0.868240547601243,-0.409847618843854,-0.10087171279281,0.600926875622257,-0.372530992847505,-0.285435147642698,-0.40861880211841,0.16536294558053,-0.117054370286725,-0.407809063898288,0.643273987832778,0.0556514354167797
