,0,1,Fraud
7196,0.0028579517914030864,0.997142048208597,1
7341,0.0028807636917416828,0.9971192363082585,1
7398,0.0029048231553151066,0.997095176844685,1
5179,0.00330283683957047,0.9966971631604294,1
5168,0.004000307094991616,0.9959996929050082,1
6836,0.00452721237167587,0.9954727876283243,1
5255,0.004933380852668905,0.9950666191473312,1
5153,0.007721506374593992,0.992278493625406,1
6879,0.008930138426033008,0.9910698615739668,1
5130,0.011311412619422836,0.988688587380577,1
6830,0.012717694956468665,0.9872823050435314,1
6835,0.028442580771258344,0.9715574192287416,1
8332,0.035469526039599304,0.9645304739604007,0
5156,0.04293175407534971,0.9570682459246503,1
430,0.05491092903016206,0.945089070969838,0
10740,0.05855571922614977,0.9414442807738501,0
6872,0.05888244033666327,0.9411175596633368,1
10522,0.06831736114508373,0.9316826388549162,0
3018,0.07458637969583229,0.9254136203041675,1
437,0.07657080795598899,0.923429192044011,0
10674,0.07776584691160915,0.9222341530883907,0
5126,0.08132914773131683,0.9186708522686832,1
6856,0.08462545466653117,0.9153745453334688,1
3541,0.09180485016222147,0.9081951498377786,0
3370,0.09180485016222147,0.9081951498377786,0
3298,0.09180485016222147,0.9081951498377786,0
3537,0.09180485016222147,0.9081951498377786,0
3524,0.09180485016222147,0.9081951498377786,0
3461,0.09180485016222147,0.9081951498377786,0
3384,0.09180485016222147,0.9081951498377786,0
3382,0.09180485016222147,0.9081951498377786,0
3505,0.09180485016222147,0.9081951498377786,0
3500,0.09180485016222147,0.9081951498377786,0
3410,0.09180485016222147,0.9081951498377786,0
3497,0.09180485016222147,0.9081951498377786,0
3373,0.09180485016222147,0.9081951498377786,0
3381,0.09180485016222147,0.9081951498377786,0
3459,0.09180485016222147,0.9081951498377786,0
3448,0.09180485016222147,0.9081951498377786,0
3421,0.09180485016222147,0.9081951498377786,0
3482,0.09180485016222147,0.9081951498377786,0
3463,0.09180485016222147,0.9081951498377786,0
3393,0.09180485016222147,0.9081951498377786,0
3240,0.09180485016222147,0.9081951498377786,0
3270,0.09180485016222147,0.9081951498377786,0
3349,0.09180485016222147,0.9081951498377786,0
3587,0.09180485016222147,0.9081951498377786,0
3306,0.09180485016222147,0.9081951498377786,0
3584,0.09180485016222147,0.9081951498377786,0
3572,0.09180485016222147,0.9081951498377786,0
3246,0.09180485016222147,0.9081951498377786,0
3559,0.09180485016222147,0.9081951498377786,0
3325,0.09180485016222147,0.9081951498377786,0
1233,0.09489900638149508,0.9051009936185046,0
1301,0.09708290837498848,0.9029170916250113,0
2978,0.10009128466192303,0.8999087153380773,1
5162,0.11411575937882328,0.8858842406211765,1
8204,0.11735362809121255,0.8826463719087874,0
8336,0.11735362809121255,0.8826463719087874,0
1196,0.14918978257007154,0.8508102174299286,0
1231,0.15287367915578234,0.8471263208442178,0
1053,0.15287367915578234,0.8471263208442178,0
1337,0.15287367915578234,0.8471263208442178,0
1147,0.15287367915578234,0.8471263208442178,0
6880,0.1532430617056417,0.8467569382943583,1
3576,0.21523433936413536,0.7847656606358648,1
1289,0.2186231745751171,0.781376825424883,0
1169,0.23861750569502665,0.7613824943049733,0
6842,0.2464863268590693,0.7535136731409307,1
2990,0.2657835223212812,0.7342164776787187,1
2693,0.3022365012261947,0.6977634987738054,1
1048,0.31710531439330253,0.6828946856066975,0
5230,0.3403459261410062,0.6596540738589938,1
8371,0.3552248524085319,0.6447751475914681,0
3003,0.38383009917763034,0.6161699008223697,1
4203,0.3898742977433922,0.6101257022566079,1
10572,0.41248219629945704,0.5875178037005429,0
10609,0.41248219629945704,0.5875178037005429,0
3224,0.41807239261891876,0.5819276073810812,1
5277,0.4206063426317105,0.5793936573682895,1
5290,0.4220768056987362,0.5779231943012637,1
6846,0.425362005983777,0.574637994016223,1
5295,0.47819879242207275,0.521801207577927,1
8457,0.5,0.5,0
3220,0.5,0.5,1
2680,0.5080822242974414,0.4919177757025586,1
5261,0.5101003356744274,0.4898996643255726,1
7280,0.5138480478830795,0.4861519521169204,0
5276,0.5161038301063356,0.4838961698936643,1
10305,0.5296181679970664,0.47038183200293365,0
2700,0.5321583456902521,0.46784165430974806,1
5289,0.5372490807555075,0.4627509192444923,1
7400,0.5518731458456654,0.4481268541543347,0
8330,0.5609863299667973,0.4390136700332029,0
726,0.5727609894385646,0.42723901056143543,0
2711,0.5858526959328032,0.4141473040671969,1
5267,0.5903141410494485,0.40968585895055143,1
11239,0.5945427305107728,0.4054572694892274,0
538,0.5979463732346629,0.40205362676533707,0
2872,0.5988148691844282,0.401185130815572,1
2749,0.5988187827832991,0.40118121721670086,1
2970,0.6072427018582154,0.39275729814178456,1
8312,0.609559706466448,0.3904402935335521,0
2706,0.6415755051311768,0.3584244948688233,1
2878,0.6436484370285599,0.3563515629714402,1
11143,0.6490668541558487,0.3509331458441512,0
5150,0.6517470913192324,0.34825290868076764,1
5262,0.6719166081211299,0.32808339187887026,1
5218,0.6773881697418055,0.3226118302581948,1
8291,0.6788667066400569,0.3211332933599431,0
2683,0.6838433373085685,0.3161566626914314,1
2684,0.6865836919000743,0.31341630809992554,1
5160,0.6979269046228808,0.3020730953771195,1
5148,0.7150779697520528,0.28492203024794716,1
5158,0.7294142526732018,0.27058574732679797,1
3069,0.7432183320360756,0.25678166796392443,1
2994,0.7566926710087547,0.2433073289912453,1
2833,0.7787729984301718,0.2212270015698283,1
2004,0.7897683980698365,0.2102316019301636,0
11150,0.7900683775561963,0.20993162244380384,0
2721,0.7937764123017428,0.20622358769825747,1
1223,0.7985694189136644,0.20143058108633552,0
1084,0.7985694189136644,0.20143058108633552,0
2782,0.7991045918170958,0.2008954081829041,1
1182,0.8004857096894351,0.19951429031056483,0
3154,0.8211239124136274,0.17887608758637233,1
3271,0.8253761062580179,0.1746238937419822,0
3377,0.8253761062580179,0.1746238937419822,0
3441,0.8253761062580179,0.1746238937419822,0
1079,0.8396183505249295,0.16038164947507072,0
9790,0.8402026228786474,0.15979737712135242,0
1907,0.8469754023570811,0.15302459764291915,0
2737,0.8581996084518319,0.14180039154816812,1
1326,0.8599669724818169,0.14003302751818303,0
1300,0.8599669724818169,0.14003302751818303,0
9972,0.8601327006812375,0.1398672993187626,0
7581,0.8618631606823741,0.13813683931762577,0
5275,0.8718026184588038,0.12819738154119614,1
4265,0.8755015995033085,0.12449840049669152,1
2687,0.8780493578024141,0.12195064219758595,1
2714,0.8784592468801856,0.12154075311981459,1
2717,0.8799887302128776,0.12001126978712234,1
729,0.8808442204005736,0.1191557795994264,0
2702,0.8811244076832725,0.11887559231672752,1
10064,0.8819414906646469,0.11805850933535314,0
2691,0.8855435202875603,0.11445647971243965,1
2695,0.8869780343271597,0.11302196567284017,1
10148,0.8942392185702187,0.1057607814297814,0
2949,0.9031550386967179,0.09684496130328218,1
2898,0.905294772137889,0.09470522786211114,1
2882,0.9107946596110763,0.08920534038892362,1
5176,0.9215739437094389,0.07842605629056093,1
2696,0.9221445497193641,0.07785545028063612,1
2682,0.9233781618642586,0.07662183813574129,1
1135,0.929696560762567,0.07030343923743317,0
10887,0.9297942763058323,0.07020572369416792,0
11113,0.9326030996044569,0.06739690039554319,0
8264,0.9352487102011801,0.06475128979881983,0
6414,0.938394977039413,0.061605022960587105,0
8260,0.938797622188094,0.061202377811905996,0
1243,0.9434546436783737,0.05654535632162617,0
1251,0.943650889127106,0.056349110872894105,0
1317,0.943650889127106,0.056349110872894105,0
3140,0.945266408128663,0.054733591871337015,0
3126,0.9537460491756631,0.04625395082433687,1
8311,0.9539249367386248,0.046075063261375185,0
1319,0.957648733018911,0.042351266981089056,0
1099,0.957648733018911,0.042351266981089056,0
8385,0.9577427887000813,0.04225721129991867,0
4851,0.957959669616503,0.04204033038349698,0
10575,0.958729790569287,0.04127020943071305,0
3326,0.9592053454290729,0.04079465457092723,1
6218,0.961200899155365,0.03879910084463498,1
11649,0.9613091302250694,0.038690869774930504,0
3782,0.9616479679995102,0.03835203200048981,0
6957,0.9629963790818473,0.037003620918152666,0
8479,0.9663524696567446,0.03364753034325544,0
8531,0.9681305999221389,0.03186940007786118,0
5546,0.9681306346463683,0.031869365353631614,0
5139,0.9681483143305711,0.03185168566942897,1
9552,0.9682420173892391,0.03175798261076082,1
494,0.9687309774126555,0.03126902258734444,0
3562,0.9697617430040952,0.03023825699590488,0
3413,0.9704562446364154,0.029543755363584532,0
10287,0.9705349845325706,0.029465015467429405,0
1925,0.9711048737013748,0.02889512629862516,0
1284,0.9713132978878364,0.028686702112163644,0
1238,0.9713132978878364,0.028686702112163644,0
3571,0.973873492902132,0.026126507097868075,0
3411,0.973873492902132,0.026126507097868075,0
10605,0.9741561181459586,0.025843881854041354,0
3518,0.9741575995179127,0.02584240048208723,0
10109,0.9743108677386059,0.025689132261394115,0
6518,0.9756192534982,0.024380746501799885,0
3507,0.9761034503540827,0.023896549645917156,0
1139,0.976401596543702,0.02359840345629792,0
1089,0.976401596543702,0.02359840345629792,0
8281,0.9781398282221411,0.021860171777858976,0
10732,0.9784739553033796,0.02152604469662025,0
3406,0.9789629133757036,0.021037086624296403,0
3418,0.97906226752864,0.020937732471359816,0
5157,0.9793958497550138,0.02060415024498615,0
3367,0.9794876257550178,0.02051237424498233,0
8209,0.9797243821272881,0.02027561787271191,0
3332,0.979841054533937,0.020158945466063068,0
3302,0.980344704373038,0.01965529562696198,0
3254,0.98092706946312,0.019072930536880077,0
3476,0.9809572553061855,0.019042744693814586,0
10430,0.9817221943161685,0.0182778056838315,0
3554,0.9827413215149505,0.017258678485049465,0
3278,0.982878611915735,0.017121388084264937,1
11312,0.9833736125904288,0.01662638740957127,0
1318,0.9834098533097793,0.016590146690220655,0
1192,0.9834098533097793,0.016590146690220655,0
3293,0.9842605908812921,0.015739409118707897,1
718,0.9846460974550014,0.015353902544998453,0
4488,0.9850914209179318,0.014908579082068222,0
7539,0.9856308692453051,0.014369130754695038,0
3447,0.9861933920274218,0.013806607972578171,0
3135,0.9863256371042386,0.013674362895761362,0
792,0.9865721227272689,0.013427877272731174,0
2339,0.9866058709412305,0.013394129058769598,0
4159,0.9872075610488888,0.012792438951111354,0
3387,0.9872546158021855,0.012745384197814602,0
1767,0.9872983201252374,0.012701679874762542,0
3446,0.9874920735626201,0.012507926437379926,0
9384,0.987668004527517,0.012331995472482845,0
1310,0.9877241768384889,0.012275823161511063,0
1264,0.9877241768384889,0.012275823161511063,0
360,0.9882620032084751,0.011737996791524683,0
1104,0.9884256985557099,0.011574301444290065,0
3351,0.9884781676431096,0.011521832356890407,0
3564,0.9884781676431096,0.011521832356890407,0
909,0.9884897530817658,0.011510246918234206,0
9151,0.9885081047526216,0.011491895247378333,0
1017,0.9885684160636317,0.011431583936368344,0
3398,0.9885701587871591,0.011429841212840889,0
1216,0.988626550178067,0.01137344982193302,0
1094,0.988626550178067,0.01137344982193302,0
5728,0.9892068343830722,0.010793165616927792,0
2284,0.9892409731715971,0.01075902682840297,0
1322,0.9892635753040954,0.01073642469590454,0
7107,0.9894153359044201,0.010584664095579968,0
8431,0.9895639106512619,0.010436089348738077,0
5500,0.9896074516072373,0.010392548392762664,0
7038,0.9896927171792536,0.010307282820746359,0
6032,0.9896994974305762,0.010300502569423824,0
8377,0.989960378270097,0.010039621729903029,0
7291,0.9900155909282405,0.009984409071759322,1
6281,0.9900318165535398,0.009968183446460258,0
2707,0.9900579611057093,0.009942038894290775,1
2704,0.990061587179114,0.00993841282088606,1
2705,0.9900639603457788,0.009936039654221166,1
6912,0.9902336618787645,0.009766338121235495,0
12295,0.9903294786237286,0.009670521376271484,0
6713,0.9903319308262564,0.009668069173743639,0
8232,0.9904207517377865,0.009579248262213553,0
564,0.9904747369290146,0.009525263070985402,0
5363,0.9904834670106188,0.009516532989381245,0
3522,0.9905547313869718,0.009445268613028168,1
1250,0.9905565962489238,0.009443403751076192,0
238,0.9906337617308779,0.009366238269122031,0
11942,0.9906517642329766,0.009348235767023412,0
10823,0.9906573878095344,0.009342612190465668,0
8302,0.9906991859459308,0.009300814054069344,0
3341,0.9907225401205575,0.009277459879442526,0
12305,0.9907357035934584,0.009264296406541576,0
8487,0.9907485290451947,0.009251470954805247,0
10014,0.9907619840100821,0.009238015989917994,0
9371,0.9907650294004064,0.009234970599593629,0
2469,0.9908025969949671,0.009197403005032903,0
3643,0.9908064997423882,0.009193500257611661,0
7065,0.9908130942983412,0.009186905701658855,0
5626,0.9908234245177872,0.009176575482212805,0
10173,0.9908775726908723,0.009122427309127712,0
2552,0.9909117641642105,0.009088235835789717,0
8394,0.9909191059415461,0.009080894058453965,0
7957,0.9909234611390435,0.009076538860956431,0
6785,0.9909369459279337,0.009063054072066272,1
10192,0.9909484756807875,0.009051524319212448,0
8701,0.9909562667946629,0.00904373320533704,0
6363,0.9909597980943088,0.009040201905691256,0
7120,0.9909695591022196,0.009030440897780444,1
1092,0.9909741947152214,0.009025805284778607,0
10420,0.9909771266802538,0.00902287331974615,0
4408,0.9909879522643351,0.009012047735664991,0
6817,0.9909894899801535,0.009010510019846582,0
6225,0.9909977605725022,0.009002239427497855,0
10078,0.9910119151454989,0.008988084854501165,0
490,0.9910168272157414,0.008983172784258659,0
5689,0.9910222572031444,0.008977742796855478,0
9764,0.9910234042957154,0.008976595704284496,0
7317,0.9910246294297556,0.008975370570244542,0
5729,0.9910281797901963,0.008971820209803643,0
3083,0.9910296061862436,0.008970393813756312,0
6791,0.9910359737067027,0.008964026293297359,0
6943,0.9910368819186988,0.008963118081301335,0
5669,0.9910420965058564,0.008957903494143608,0
2240,0.9910452404288194,0.008954759571180592,0
7825,0.9910455520469444,0.008954447953055623,0
1746,0.9910495350562826,0.00895046494371745,0
5795,0.9910537760498276,0.008946223950172392,0
7498,0.9910555918916348,0.008944408108364974,0
10876,0.9910580801593414,0.008941919840658643,0
9133,0.9910586352430955,0.008941364756904489,0
8253,0.9910607407982915,0.008939259201708367,0
822,0.991060806512074,0.008939193487926022,0
8567,0.9910616896897649,0.008938310310235148,0
12297,0.991062255239763,0.008937744760237122,0
5041,0.9910626291622305,0.008937370837769429,0
3667,0.9910645251099751,0.008935474890024874,0
6108,0.9910646881408777,0.008935311859122282,0
5983,0.991065810668799,0.008934189331201227,0
9676,0.9910664028467278,0.008933597153272218,0
4010,0.991067310691766,0.008932689308233896,0
4267,0.9910676815378408,0.008932318462159267,0
6282,0.9910681821602106,0.008931817839789406,0
8249,0.9910692885994984,0.008930711400501563,0
5636,0.9910704205300939,0.00892957946990618,0
12425,0.9910707517705477,0.008929248229452316,0
7729,0.9910710457729376,0.00892895422706245,0
2608,0.991071536338266,0.008928463661734172,0
7684,0.9910752031248344,0.008924796875165574,0
10342,0.9910785977395378,0.008921402260462145,0
4729,0.9910813358228823,0.008918664177117739,0
6965,0.991082406289667,0.00891759371033297,0
10810,0.9910825313770814,0.008917468622918595,0
144,0.9910831933340489,0.008916806665950986,0
5251,0.9910860513302392,0.008913948669760764,0
3749,0.9910864592751949,0.008913540724805012,0
3225,0.9910876274131294,0.008912372586870727,0
1402,0.9910884350746537,0.008911564925346267,0
7177,0.9910885612025802,0.008911438797419994,0
10743,0.991089327336682,0.008910672663318051,0
3670,0.9910894082899736,0.008910591710026419,0
8798,0.9910910109189077,0.008908989081092276,0
7246,0.9910970249309168,0.008902975069083245,0
3101,0.9910977381007957,0.008902261899204358,0
9132,0.9910991680847843,0.008900831915215835,0
7963,0.9911004799268024,0.008899520073197638,0
6512,0.9911016691700704,0.008898330829929635,0
5264,0.9911017979007083,0.008898202099291626,0
7848,0.9911018952577973,0.008898104742202604,0
5560,0.9911020993959367,0.008897900604063244,0
10619,0.991103411002669,0.008896588997331048,0
10159,0.9911035705029724,0.008896429497027562,0
2821,0.991104002113293,0.00889599788670701,0
9213,0.9911041720863031,0.008895827913696912,0
4406,0.9911051125845046,0.008894887415495432,0
296,0.9911063080132081,0.008893691986791807,0
7072,0.9911065653999993,0.008893434600000681,0
5915,0.9911101103561574,0.008889889643842675,0
8648,0.9911103558570528,0.00888964414294711,0
2280,0.9911104603620806,0.00888953963791942,0
7271,0.9911105953453467,0.00888940465465329,0
5826,0.9911109448248246,0.008889055175175156,0
3021,0.9911116031221349,0.008888396877865083,0
8100,0.9911117436796367,0.008888256320363214,0
11707,0.991115524398926,0.008884475601074008,0
8905,0.9911156423785413,0.008884357621458679,0
6254,0.9911165126947664,0.008883487305233596,0
11096,0.9911196387898841,0.008880361210115812,0
6786,0.9911203114795968,0.008879688520403307,0
6534,0.991120598760219,0.008879401239781176,0
4712,0.991121051697454,0.008878948302545996,0
1985,0.9911211152266158,0.008878884773384287,0
6296,0.991121728299924,0.00887827170007604,0
7638,0.991122047789212,0.008877952210788118,0
9050,0.9911243566160544,0.008875643383945583,0
7507,0.9911247518703132,0.008875248129686835,0
3880,0.9911268740738727,0.008873125926127342,0
1935,0.9911276246615177,0.0088723753384824,0
2084,0.9911281934166518,0.008871806583348322,0
337,0.9911292557929743,0.008870744207025761,0
2372,0.991130470368591,0.008869529631408907,0
4548,0.9911311542427201,0.008868845757279841,0
11972,0.9911314310541945,0.008868568945805422,0
6631,0.9911315304870036,0.008868469512996325,0
5966,0.9911323182739838,0.008867681726016085,0
2,0.9911323964077781,0.008867603592221864,0
4964,0.991132871441635,0.008867128558365106,0
9834,0.9911330357701049,0.008866964229895101,0
7389,0.9911335044659191,0.008866495534080969,0
618,0.9911337497535877,0.008866250246412292,0
353,0.9911346694565298,0.00886533054347006,0
7516,0.991135936122563,0.008864063877436993,0
11747,0.991136440613372,0.008863559386627947,0
497,0.9911385280207217,0.008861471979278269,0
5340,0.9911402347821273,0.008859765217872715,0
2330,0.9911407620022248,0.008859237997775172,0
1187,0.9911409675242795,0.008859032475720572,0
12386,0.9911419030190133,0.008858096980986633,0
2730,0.9911421276638381,0.008857872336161962,0
3020,0.9911451800410814,0.008854819958918566,0
142,0.9911453002965642,0.008854699703435744,0
7051,0.9911479275233431,0.008852072476656854,0
1502,0.991148816316476,0.008851183683523882,0
2085,0.9911496665301024,0.008850333469897519,0
1862,0.9911511539908718,0.008848846009127975,0
4160,0.9911512879384066,0.008848712061593347,0
6678,0.9911513757271396,0.008848624272860397,0
5757,0.9911523854096143,0.008847614590385734,0
11669,0.9911526573799808,0.008847342620019285,0
2070,0.9911541613073264,0.008845838692673646,0
7980,0.9911541996189707,0.008845800381029233,0
3512,0.9911554334990953,0.008844566500904694,0
4393,0.9911565274830174,0.008843472516982628,0
160,0.9911571868813783,0.008842813118621727,0
1467,0.9911576154815467,0.008842384518453277,0
5259,0.9911583635844148,0.008841636415585243,0
4037,0.9911590242634004,0.008840975736599617,0
2860,0.9911590730630121,0.008840926936987755,0
4518,0.9911592580159758,0.00884074198402411,0
298,0.9911597756736138,0.008840224326386273,0
11859,0.9911601888590849,0.00883981114091516,0
3999,0.9911604402732072,0.008839559726792855,0
8473,0.9911615351798482,0.008838464820151881,0
6481,0.9911616837997551,0.0088383162002448,0
5531,0.9911623861084797,0.008837613891520208,0
5445,0.9911624885471977,0.008837511452802285,0
10927,0.991163225704845,0.008836774295154963,0
938,0.9911650732420318,0.008834926757968032,0
607,0.9911660581592504,0.008833941840749612,0
3998,0.9911666789282247,0.008833321071775261,0
10971,0.9911667319898474,0.008833268010152688,0
2596,0.9911669957492385,0.008833004250761532,0
2354,0.9911677023071599,0.008832297692840142,0
11164,0.9911681407027041,0.008831859297295968,0
2649,0.991168690035443,0.008831309964557077,0
6157,0.9911693127346731,0.008830687265327014,0
11011,0.9911713558019217,0.00882864419807826,0
469,0.9911717968180238,0.008828203181976104,0
7843,0.9911737964188015,0.008826203581198575,0
9110,0.9911750396734527,0.008824960326547296,0
12030,0.9911750993478698,0.008824900652130072,0
10363,0.9911752875823753,0.008824712417624737,0
6005,0.9911767682806131,0.008823231719386987,0
12054,0.9911773655748312,0.008822634425168781,0
12408,0.9911778001869606,0.008822199813039429,0
8068,0.9911779575066519,0.008822042493347953,0
1960,0.9911781302019483,0.008821869798051682,0
11404,0.9911790945126725,0.008820905487327396,0
9379,0.9911795414386297,0.008820458561370162,0
45,0.9911796548714362,0.008820345128563703,0
4996,0.9911805283152205,0.008819471684779428,0
2319,0.9911815017993448,0.008818498200655087,0
8180,0.9911815664291502,0.008818433570849602,0
1376,0.9911821764094392,0.008817823590560752,0
1477,0.9911823493976605,0.008817650602339454,0
5851,0.9911827297503941,0.00881727024960593,0
5552,0.9911833860519398,0.00881661394806024,0
11075,0.9911863160884257,0.008813683911574366,0
12,0.9911865164242551,0.008813483575744869,0
4263,0.9911898523874255,0.008810147612574678,0
5530,0.9911902355848893,0.008809764415110609,0
3781,0.991190561897559,0.00880943810244092,0
6973,0.9911906691944072,0.008809330805592675,0
3470,0.9911912552342763,0.008808744765723736,0
5563,0.9911926293440725,0.00880737065592745,0
11593,0.9911926596793558,0.008807340320644128,0
3632,0.9911929975336933,0.008807002466306618,0
1175,0.9911930910826717,0.008806908917328276,0
4654,0.991193886781041,0.008806113218959005,0
6974,0.9911947879822647,0.008805212017735486,0
9143,0.9911949427880001,0.008805057211999841,0
9857,0.9911961591312011,0.008803840868798853,0
3795,0.991196443106114,0.008803556893886136,0
4675,0.9911968124630612,0.008803187536938775,0
10660,0.9911984378276718,0.008801562172328251,0
10567,0.9911999301379351,0.008800069862065,0
2911,0.9912009058095625,0.008799094190437552,0
9955,0.9912037436813761,0.008796256318623833,0
7660,0.9912040066946181,0.008795993305381887,0
716,0.9912042431829203,0.008795756817079647,0
3585,0.9912046994732758,0.0087953005267241,0
8032,0.9912047240844135,0.00879527591558643,0
1036,0.9912052078402133,0.008794792159786754,0
4783,0.9912057342127443,0.008794265787255768,0
2689,0.9912059045401331,0.008794095459866775,0
4829,0.9912073913982745,0.008792608601725559,0
11005,0.9912075076053138,0.008792492394686114,0
2512,0.9912096108309789,0.008790389169021183,0
10521,0.9912098504101724,0.008790149589827727,0
6484,0.9912101457290985,0.0087898542709015,0
83,0.9912103482186273,0.008789651781372695,0
10664,0.9912103818155831,0.008789618184417022,0
2616,0.9912107384930867,0.008789261506913268,0
5778,0.9912108816704479,0.008789118329552145,0
4057,0.9912110972769256,0.008788902723074504,0
8861,0.9912113252715081,0.008788674728491753,0
8739,0.9912113252715081,0.008788674728491753,0
943,0.9912116166162851,0.008788383383714996,0
10870,0.9912120996679286,0.008787900332071493,0
8292,0.991212431979509,0.008787568020491026,0
8943,0.9912128699385078,0.00878713006149218,0
6947,0.9912130985038912,0.008786901496108784,0
918,0.9912144469090719,0.008785553090928147,0
12413,0.9912145320643421,0.00878546793565791,0
10011,0.991214916297692,0.008785083702308094,0
4326,0.9912167164220547,0.00878328357794525,0
2340,0.9912215242606632,0.008778475739336674,0
7755,0.9912217323699384,0.008778267630061787,0
10175,0.9912221144941016,0.00877788550589838,0
3913,0.9912222440284852,0.008777755971514676,0
9349,0.991222368494997,0.00877763150500297,0
4044,0.9912223754720079,0.008777624527992123,0
6239,0.991223019441665,0.00877698055833488,0
5026,0.9912238011028385,0.008776198897161584,0
1407,0.9912241660741701,0.008775833925829998,0
