,0,1,Fraud
9295,0.8879635693786835,0.11203643062131656,0
9404,0.8879635693786835,0.11203643062131656,0
6008,0.8884950147223071,0.11150498527769291,0
2978,0.8885933794525493,0.11140662054745064,1
12087,0.8887390865634045,0.11126091343659547,0
9520,0.8887425237477823,0.11125747625221775,0
9571,0.8887425237477823,0.11125747625221775,0
12170,0.8890291039764775,0.1109708960235225,0
12163,0.889125629560826,0.110874370439174,0
12197,0.8892220815081445,0.11077791849185548,0
6252,0.8903669726956628,0.10963302730433717,0
9662,0.8907323688460826,0.1092676311539174,0
9554,0.8907323688460826,0.1092676311539174,0
9498,0.8909382536043807,0.10906174639561926,0
9628,0.8909382536043807,0.10906174639561926,0
4662,0.8922073973851407,0.10779260261485935,0
9375,0.8924879465591844,0.10751205344081563,0
9422,0.8924879465591844,0.10751205344081563,0
9535,0.8936488346882246,0.10635116531177531,0
9650,0.8936488346882246,0.10635116531177531,0
9365,0.8936488346882246,0.10635116531177531,0
9346,0.8936488346882246,0.10635116531177531,0
7585,0.8942424566096012,0.10575754339039882,1
6174,0.8945041116708689,0.10549588832913112,0
9556,0.894782592267071,0.10521740773292894,0
9345,0.894782592267071,0.10521740773292894,0
7941,0.8975427863012029,0.10245721369879714,0
7945,0.8975427863012029,0.10245721369879714,0
8086,0.8975427863012029,0.10245721369879714,0
7954,0.8975427863012029,0.10245721369879714,0
8027,0.8975427863012029,0.10245721369879714,0
5129,0.8976025241845833,0.10239747581541675,1
10305,0.8991340946123653,0.10086590538763472,0
4698,0.8999199872992331,0.10008001270076695,0
7294,0.9001628464674732,0.0998371535325268,0
9470,0.900347777752352,0.099652222247648,0
9441,0.900347777752352,0.099652222247648,0
9358,0.9018843158763097,0.09811568412369034,0
9430,0.9018843158763097,0.09811568412369034,0
6197,0.9019219288556334,0.09807807114436666,0
5297,0.9026065944588461,0.09739340554115392,1
9352,0.9031251993729198,0.09687480062708019,0
9258,0.9031251993729198,0.09687480062708019,0
9634,0.904053313694701,0.09594668630529903,0
9561,0.904053313694701,0.09594668630529903,0
9414,0.9041598910418307,0.0958401089581693,0
9605,0.9041598910418307,0.0958401089581693,0
9544,0.9053252707415744,0.09467472925842559,0
9400,0.9053252707415744,0.09467472925842559,0
2412,0.906082576831019,0.09391742316898104,0
7243,0.9062672269066019,0.0937327730933981,0
9410,0.9062693086303156,0.0937306913696844,0
9485,0.9062693086303156,0.0937306913696844,0
9486,0.9068593652582979,0.09314063474170205,0
9455,0.9068593652582979,0.09314063474170205,0
9227,0.9068593652582979,0.09314063474170205,0
9505,0.9068593652582979,0.09314063474170205,0
9528,0.9068593652582979,0.09314063474170205,0
9359,0.9068593652582979,0.09314063474170205,0
7479,0.9072603696968108,0.09273963030318924,0
2895,0.9074695370213308,0.09253046297866915,0
2757,0.9074695370213308,0.09253046297866915,0
2814,0.9074695370213308,0.09253046297866915,0
2941,0.9074695370213308,0.09253046297866915,0
2951,0.9074695370213308,0.09253046297866915,0
2945,0.9074695370213308,0.09253046297866915,0
9377,0.9076949710334794,0.0923050289665206,0
5159,0.9083262555545946,0.09167374444540549,1
9477,0.9090509574136061,0.09094904258639394,0
9220,0.9090509574136061,0.09094904258639394,0
9637,0.909703817858493,0.09029618214150702,0
9592,0.909703817858493,0.09029618214150702,0
9517,0.9097150371383321,0.0902849628616679,0
9576,0.9097150371383321,0.0902849628616679,0
8188,0.9106413238787476,0.08935867612125237,0
1752,0.9107752397190606,0.0892247602809394,0
9305,0.9110467108789503,0.08895328912104976,0
9501,0.9110467108789503,0.08895328912104976,0
9369,0.9112623238217646,0.0887376761782354,0
9655,0.9112623238217646,0.0887376761782354,0
9263,0.9115931152715597,0.08840688472844026,0
9425,0.9115931152715597,0.08840688472844026,0
437,0.9119070763584944,0.08809292364150562,0
9616,0.9121091164184414,0.08789088358155855,0
9279,0.9121091164184414,0.08789088358155855,0
1619,0.9130121199787289,0.08698788002127116,0
6046,0.9137725032728959,0.08622749672710403,0
9621,0.9144777350772645,0.08552226492273556,0
9282,0.9144777350772645,0.08552226492273556,0
9443,0.9149253271472877,0.0850746728527123,0
9547,0.9149253271472877,0.0850746728527123,0
9353,0.9152861063553807,0.08471389364461934,0
9275,0.9152861063553807,0.08471389364461934,0
9335,0.9153496289022734,0.08465037109772655,0
9296,0.9153496289022734,0.08465037109772655,0
6069,0.9154375029184645,0.08456249708153549,0
9630,0.9159509409893374,0.08404905901066258,0
9226,0.9159509409893374,0.08404905901066258,0
2749,0.9161111078291732,0.08388889217082689,1
2872,0.9161403258558483,0.0838596741441518,1
9654,0.9161819868895386,0.08381801311046148,0
9232,0.9161819868895386,0.08381801311046148,0
9972,0.9163017814929169,0.08369821850708314,0
5179,0.9169655038699871,0.08303449613001286,1
4177,0.9171792460234831,0.08282075397651685,0
4227,0.9171792460234831,0.08282075397651685,0
9439,0.9173907104471689,0.08260928955283107,0
9532,0.9173907104471689,0.08260928955283107,0
9603,0.9173907104471689,0.08260928955283107,0
9236,0.9173907104471689,0.08260928955283107,0
9229,0.9173907104471689,0.08260928955283107,0
9317,0.9173907104471689,0.08260928955283107,0
9333,0.9181021492164853,0.08189785078351476,0
9340,0.9181021492164853,0.08189785078351476,0
9308,0.9181380874075106,0.08186191259248939,0
9320,0.9181380874075106,0.08186191259248939,0
7320,0.91819352833858,0.08180647166141997,0
5168,0.9189611199635378,0.08103888003646223,1
1223,0.9194833395481494,0.08051666045185062,0
1084,0.9194833395481494,0.08051666045185062,0
9364,0.9198412826021951,0.0801587173978049,0
9580,0.9198412826021951,0.0801587173978049,0
9437,0.9199922191640668,0.08000778083593316,0
9457,0.9199922191640668,0.08000778083593316,0
4102,0.9208332379150899,0.0791667620849101,0
2445,0.9211144451960954,0.07888555480390456,0
5221,0.92148104863674,0.07851895136326004,1
6957,0.9221942627986607,0.07780573720133928,0
2990,0.9231674864687577,0.07683251353124236,1
5283,0.9237456438580623,0.07625435614193765,1
9790,0.9239149111554033,0.07608508884459675,0
1326,0.9249369117372096,0.07506308826279043,0
1300,0.9249369117372096,0.07506308826279043,0
3121,0.92529715962019,0.07470284037981001,0
3005,0.92529715962019,0.07470284037981001,0
2993,0.92529715962019,0.07470284037981001,0
3192,0.92529715962019,0.07470284037981001,0
506,0.9253695063014429,0.07463049369855711,0
615,0.9253695063014429,0.07463049369855711,0
479,0.9253695063014429,0.07463049369855711,0
5153,0.9255057385562745,0.07449426144372552,1
1673,0.92634721293698,0.07365278706302,0
7515,0.926530223344258,0.073469776655742,0
458,0.9268145347959456,0.07318546520405449,0
6070,0.9269472671089809,0.07305273289101907,0
2228,0.9270837961648811,0.07291620383511883,0
10297,0.9285545798388363,0.07144542016116372,0
4200,0.9285840833824944,0.07141591661750553,0
4171,0.9285840833824944,0.07141591661750553,0
2130,0.9287649649717388,0.07123503502826124,0
5130,0.9291103962763038,0.07088960372369628,1
6322,0.9291336053042657,0.07086639469573433,0
3126,0.9301748541749116,0.06982514582508832,1
6333,0.9305684936643783,0.06943150633562163,0
12013,0.9306978467757738,0.06930215322422614,0
529,0.9308789846048346,0.06912101539516535,0
3326,0.9313434372361568,0.06865656276384328,1
7528,0.931730090513428,0.06826990948657191,0
7280,0.9317363090934244,0.06826369090657554,0
4775,0.9318154731119466,0.06818452688805342,0
6128,0.9322390189697445,0.06776098103025553,0
8332,0.9323012857523316,0.06769871424766843,0
5255,0.9328033068127587,0.06719669318724128,1
3003,0.9333350666062425,0.0666649333937575,1
8772,0.9337711289734448,0.06622887102655513,0
8886,0.9337711289734448,0.06622887102655513,0
10887,0.9347799208066653,0.06522007919333474,0
5883,0.934964364232517,0.06503563576748293,0
6013,0.9351403448404149,0.06485965515958517,0
3224,0.9356605254047401,0.06433947459525992,1
6260,0.936012697435139,0.063987302564861,0
1017,0.9366385854087022,0.06336141459129782,0
2878,0.9366805227337732,0.06331947726622676,1
10522,0.9366857954602977,0.06331420453970228,0
1317,0.9375918271783972,0.06240817282160286,0
1251,0.9375918271783972,0.06240817282160286,0
909,0.9382943287966099,0.06170567120339008,0
5890,0.9383074482684781,0.06169255173152185,0
11904,0.9384350982409714,0.061564901759028574,0
10314,0.9386036843072569,0.06139631569274308,0
7581,0.9386855320960809,0.06131446790391913,0
6004,0.9393396733917068,0.06066032660829318,0
3278,0.9393528958830942,0.06064710411690581,1
6276,0.9397384836076241,0.06026151639237585,0
5156,0.9408319599706053,0.05916804002939465,1
7265,0.940960190082752,0.05903980991724799,0
1319,0.9411032797845552,0.05889672021544476,0
1099,0.9411032797845552,0.05889672021544476,0
11007,0.9411266105692105,0.05887338943078941,0
3220,0.9412711967635186,0.058728803236481386,1
456,0.9412781553456309,0.05872184465436916,0
12026,0.9421116372759694,0.057888362724030654,0
1907,0.9423809050178138,0.05761909498218619,0
11113,0.9424081313518636,0.0575918686481364,0
1322,0.9427357460157215,0.05726425398427849,0
8896,0.9430726599425042,0.05692734005749578,0
8624,0.9430726599425042,0.05692734005749578,0
1104,0.9434716246986262,0.05652837530137375,0
2129,0.9435552471782935,0.05644475282170642,0
5922,0.9435655482408695,0.05643445175913054,0
3293,0.9436989650168192,0.0563010349831808,1
8861,0.9437262911333612,0.056273708866638864,0
8739,0.9437262911333612,0.056273708866638864,0
7603,0.9438078873001993,0.05619211269980078,0
6390,0.9441535505060508,0.055846449493949256,0
2552,0.9444291689632901,0.05557083103670988,0
7175,0.9445945894125475,0.055405410587452485,0
10740,0.9447152539993009,0.05528474600069906,0
8133,0.9447472642254645,0.05525273577453544,0
7710,0.9448645859945884,0.05513541400541151,0
7190,0.9453347308250282,0.05466526917497178,0
12111,0.9455494415580513,0.054450558441948654,0
1238,0.9459211502866834,0.054078849713316605,0
1284,0.9459211502866834,0.054078849713316605,0
5126,0.9461362730347586,0.053863726965241436,1
7929,0.9464670494909082,0.05353295050909176,0
8148,0.9464670494909082,0.05353295050909176,0
2358,0.9465282905063475,0.05347170949365257,0
3103,0.9468038193350052,0.053196180664994805,0
11305,0.9472711377538148,0.052728862246185185,0
792,0.9472765758380901,0.052723424161909886,0
2586,0.9475253867744314,0.05247461322556861,0
2607,0.9475253867744314,0.05247461322556861,0
2614,0.9475253867744314,0.05247461322556861,0
3135,0.9475263601244475,0.05247363987555254,0
9312,0.9476476806540152,0.052352319345984784,0
2970,0.9477373336158573,0.05226266638414266,1
3453,0.9480375145244152,0.051962485475584776,1
546,0.9480886059842912,0.05191139401570881,0
8318,0.9483551695140905,0.05164483048590954,0
9871,0.9483618265020743,0.05163817349792569,0
1139,0.9483870588978582,0.05161294110214179,0
1089,0.9483870588978582,0.05161294110214179,0
10061,0.9484576473300256,0.051542352669974464,0
8519,0.9485313864767513,0.0514686135232487,0
8547,0.9485313864767513,0.0514686135232487,0
5162,0.9489283930484075,0.051071606951592546,1
11133,0.9489721565414633,0.05102784345853671,0
11311,0.9489721565414633,0.05102784345853671,0
9712,0.9490037025855805,0.050996297414419446,0
9905,0.9490037025855805,0.050996297414419446,0
1301,0.9491686329631812,0.05083136703681884,0
3753,0.9491697239858782,0.05083027601412185,1
2663,0.9493422754726728,0.050657724527327225,0
9973,0.9493504140345925,0.050649585965407445,0
5169,0.949374940025085,0.05062505997491495,0
11273,0.9494544450932403,0.05054555490675969,0
1233,0.9498777860656397,0.05012221393436029,0
7972,0.9501576420515946,0.049842357948405365,0
274,0.9501859973392376,0.04981400266076245,0
8138,0.9502676248850914,0.049732375114908536,0
8170,0.9502676248850914,0.049732375114908536,0
7543,0.9506178659343173,0.049382134065682745,0
544,0.9507255162863616,0.0492744837136384,0
623,0.9507255162863616,0.0492744837136384,0
566,0.9507255162863616,0.0492744837136384,0
3858,0.9508311088735719,0.049168891126428055,0
8525,0.950840007727788,0.04915999227221197,0
6580,0.9516611172832657,0.0483388827167343,0
10613,0.9520107723290663,0.04798922767093373,0
6043,0.9521283270329873,0.047871672967012696,0
476,0.9521854214882609,0.047814578511739134,0
593,0.9521854214882609,0.047814578511739134,0
646,0.9521854214882609,0.047814578511739134,0
260,0.952258063417142,0.047741936582858024,0
259,0.952258063417142,0.047741936582858024,0
9895,0.9526809696745014,0.047319030325498584,0
6614,0.9527781665124162,0.04722183348758381,0
6582,0.9527781665124162,0.04722183348758381,0
6766,0.9527781665124162,0.04722183348758381,0
1192,0.953023348675589,0.046976651324411034,0
1318,0.953023348675589,0.046976651324411034,0
7518,0.9535919274704405,0.0464080725295595,1
784,0.954069948960595,0.04593005103940491,0
726,0.9542317823713374,0.04576821762866257,0
11041,0.9545561165086145,0.04544388349138547,0
442,0.9546899776574261,0.045310022342573884,0
2833,0.9548736820715923,0.04512631792840767,1
2013,0.9550698312049088,0.0449301687950911,0
6938,0.9551018158144484,0.04489818418555154,0
2509,0.9551910510292361,0.04480894897076395,0
2537,0.9551910510292361,0.04480894897076395,0
2551,0.9551910510292361,0.04480894897076395,0
3140,0.9552316221000295,0.04476837789997046,0
7400,0.9552928304604253,0.04470716953957471,0
3522,0.9552956692915358,0.044704330708464295,1
8238,0.9554936891433419,0.04450631085665813,0
2671,0.955644575099522,0.044355424900477926,0
2198,0.9557654094640404,0.04423459053595952,0
7559,0.9561744081140706,0.04382559188592934,0
2713,0.9562587348767944,0.04374126512320564,1
11203,0.9564818644075546,0.04351813559244542,0
2299,0.9565187194188735,0.04348128058112654,0
2721,0.9565580718437412,0.043441928156258816,1
8173,0.956701589117188,0.043298410882812055,0
10327,0.95705955638898,0.04294044361101996,0
2782,0.9571559437664602,0.0428440562335398,1
8189,0.9571738644413789,0.04282613555862116,0
6180,0.9571923847525887,0.042807615247411224,0
709,0.9572052555519965,0.042794744448003484,0
3069,0.9573094288367039,0.04269057116329607,1
1310,0.9573447050688354,0.04265529493116464,0
1264,0.9573447050688354,0.04265529493116464,0
9829,0.9578002178979617,0.04219978210203836,0
2680,0.9579088075910328,0.04209119240896716,1
10458,0.9580607645483067,0.041939235451693355,0
1951,0.9581624745773252,0.04183752542267481,0
5230,0.9582168178103146,0.041783182189685346,1
6267,0.9582303778296072,0.04176962217039283,0
6486,0.9582812484472036,0.04171875155279639,0
7539,0.9584372252867261,0.041562774713273846,0
2994,0.9584635922882137,0.041536407711786315,1
1216,0.9585322280662769,0.04146777193372307,0
1094,0.9585322280662769,0.04146777193372307,0
3237,0.9585944497064963,0.04140555029350365,1
12169,0.9587314680841239,0.04126853191587609,0
11820,0.9589038313895636,0.04109616861043638,0
11717,0.9589038313895636,0.04109616861043638,0
2700,0.9590841987735184,0.040915801226481606,1
5887,0.9590877603298249,0.040912239670175155,0
2063,0.9595527087355167,0.04044729126448328,0
2010,0.9595527087355167,0.04044729126448328,0
3472,0.9598713889473031,0.04012861105269696,1
6154,0.9599064002198326,0.04009359978016739,0
6221,0.9599357207089125,0.04006427929108749,0
10273,0.960004665588832,0.03999533441116801,0
5277,0.9600093780046495,0.03999062199535052,1
10674,0.9600101224364278,0.03998987756357217,0
5290,0.9600405167009929,0.0399594832990071,1
485,0.9601938157891531,0.03980618421084695,0
634,0.9601938157891531,0.03980618421084695,0
6292,0.9602049119865749,0.03979508801342516,0
6349,0.9602124156915439,0.03978758430845604,0
6307,0.9602124156915439,0.03978758430845604,0
6401,0.9602124156915439,0.03978758430845604,0
10541,0.9602177989231497,0.039782201076850265,0
6019,0.96023055617979,0.03976944382021001,0
2870,0.9606227792072825,0.03937722079271757,1
8204,0.9608607456626658,0.03913925433733426,0
8336,0.9608607456626658,0.03913925433733426,0
1861,0.9609447641009404,0.0390552358990596,0
8940,0.9609632796146207,0.03903672038537929,0
3987,0.9609818161901226,0.039018183809877385,0
12299,0.9610433938151799,0.03895660618482005,0
6215,0.9610894975032886,0.03891050249671132,0
2637,0.9611103955113868,0.03888960448861321,0
6414,0.9611513690446796,0.038848630955320484,0
5295,0.9612308641974587,0.03876913580254129,1
774,0.9612964013891819,0.03870359861081809,0
948,0.9612964013891819,0.03870359861081809,0
1020,0.9612964013891819,0.03870359861081809,0
3627,0.9613720910155235,0.03862790898447658,0
10064,0.9615528727296789,0.038447127270321124,0
3694,0.9615791777825514,0.03842082221744863,0
3664,0.9615791777825514,0.03842082221744863,0
3801,0.9615791777825514,0.03842082221744863,0
3721,0.9615791777825514,0.03842082221744863,0
3833,0.9615791777825514,0.03842082221744863,0
3690,0.9615791777825514,0.03842082221744863,0
2711,0.961606580337337,0.038393419662662916,1
1008,0.9617112880123929,0.03828871198760704,0
8747,0.9617956663242042,0.03820433367579573,0
4429,0.9618909261091402,0.03810907389085984,0
5261,0.9619090322015387,0.03809096779846133,1
7094,0.9619536933743764,0.03804630662562355,0
7124,0.9619536933743764,0.03804630662562355,0
6923,0.9619536933743764,0.03804630662562355,0
8144,0.9620278096632044,0.0379721903367956,0
5276,0.9620371527578954,0.03796284724210459,1
10010,0.9622399688992519,0.0377600311007481,0
10864,0.9623379220664664,0.03766207793353361,0
6519,0.9624263236024593,0.037573676397540695,0
11188,0.9624600843278399,0.037539915672160126,0
5289,0.9624909635854255,0.03750903641457454,1
3256,0.9626719431844739,0.03732805681552607,1
8826,0.9626946586002542,0.037305341399745874,0
5879,0.9627407162677328,0.03725928373226719,0
10148,0.9628306746024611,0.037169325397538894,0
11575,0.9628604138524011,0.03713958614759893,0
11585,0.9628604138524011,0.03713958614759893,0
5998,0.9630458325951914,0.03695416740480856,0
5113,0.9630464884138766,0.036953511586123325,0
501,0.963125605317095,0.03687439468290502,0
1297,0.9631413861226623,0.036858613877337666,0
12442,0.9632040014782685,0.03679599852173152,0
10150,0.9632266620172942,0.03677333798270582,1
2118,0.9634185150378305,0.036581484962169473,0
299,0.9635378016635835,0.03646219833641647,0
340,0.9635378016635835,0.03646219833641647,0
9982,0.963589197342205,0.03641080265779493,0
5267,0.963664466778705,0.036335533221295034,1
2004,0.9637340906743866,0.036265909325613355,0
3578,0.9637730125254794,0.0362269874745206,1
6051,0.9638701074207149,0.036129892579285124,0
7238,0.9638971814454242,0.0361028185545758,0
2560,0.9639690538467519,0.03603094615324809,0
7815,0.9640456544703474,0.035954345529652605,0
2737,0.9640476511225232,0.03595234887747677,1
9530,0.9641382553714002,0.03586174462859987,0
6077,0.9641526423674807,0.035847357632519374,0
2706,0.9641964998734631,0.03580350012653692,1
10335,0.9641984193664647,0.03580158063353534,0
11274,0.9642873893517876,0.035712610648212385,0
3766,0.9643909498168712,0.03560905018312878,1
6240,0.9644222143042922,0.03557778569570774,0
6344,0.9644222143042922,0.03557778569570774,0
4339,0.9644238495990866,0.03557615040091344,0
3443,0.9646015251394024,0.03539847486059752,1
5942,0.9647113428811998,0.03528865711880027,0
1058,0.9648512171152865,0.0351487828847135,0
1080,0.9648512171152865,0.0351487828847135,0
6407,0.9649390579454519,0.035060942054548176,0
5483,0.9652408944977299,0.034759105502270134,0
2699,0.9652438317405705,0.034756168259429454,1
3154,0.9653193662064548,0.034680633793545246,1
9367,0.9653891671449033,0.034610832855096654,0
779,0.9653911586159328,0.03460884138406713,0
789,0.9653911586159328,0.03460884138406713,0
1000,0.9653911586159328,0.03460884138406713,0
834,0.9653911586159328,0.03460884138406713,0
6166,0.9653979281921414,0.03460207180785862,0
961,0.9654151271299907,0.03458487287000928,0
854,0.9654151271299907,0.03458487287000928,0
828,0.9654151271299907,0.03458487287000928,0
